Age,Gender,Location,Income Level,Occupation,Transaction History,Product Usage,Online Activity,Offline Activity,Interaction History,Lifestyle,Financial Goals,Interests,Email Open Rate,Click Through Rate,App Usage,Social Media Interactions,Product Preference
52,Male,Hyderabad,Medium,Analyst,Occasional,Credit Card,Medium,High,Occasional,Suburban,Luxury Vacation,Finance,0.41278456331432434,0.8139818761393762,Monthly,Active,Credit Card
18,Female,Delhi,High,Analyst,Occasional,Loan,High,Low,Rare,Suburban,Luxury Vacation,Finance,0.19791803135059383,0.3295647326511356,Monthly,Inactive,Loan
57,Female,Mumbai,Low,Engineer,Occasional,Credit Card,Low,Medium,Frequent,Suburban,Investing,Finance,0.4615535246067376,0.8474280810809569,Weekly,Active,Credit Card
39,Female,Delhi,High,Executive,Frequent,Loan,High,High,Frequent,Suburban,Investing,Tech,0.6929005605390304,0.0436516130477842,Weekly,Inactive,Loan
46,Male,Jaipur,High,Engineer,Rare,Credit Card,High,High,Occasional,Urban,Luxury Vacation,Tech,0.964905662825861,0.49928894891154996,Weekly,Inactive,Credit Card
25,Male,Gujarat,High,Manager,Frequent,Credit Card,High,Medium,Frequent,Urban,Luxury Vacation,Sports,0.7895216204779495,0.1795952813996199,Monthly,Active,Credit Card
28,Male,Delhi,High,Student,Rare,Credit Card,Medium,Low,Rare,Suburban,Investing,Travel,0.16147048151904642,0.6720448132281359,Monthly,Active,Credit Card
58,Male,Delhi,Low,Analyst,Occasional,Loan,Medium,Medium,Rare,Urban,Saving,Travel,0.27270184980354006,0.9972137614690469,Monthly,Active,Loan
54,Female,Hyderabad,Low,Student,Frequent,Credit Card,High,Low,Occasional,Suburban,Investing,Tech,0.07882389545335,0.4125110320269345,Weekly,Active,Credit Card
31,Male,Jaipur,Low,Analyst,Occasional,Loan,Medium,Medium,Frequent,Suburban,Luxury Vacation,Travel,0.13564952426007792,0.10031054689195729,Monthly,Inactive,Loan
47,Female,Gujarat,High,Manager,Frequent,Loan,High,High,Rare,Rural,Saving,Sports,0.25068296486844754,0.31767311947286836,Monthly,Active,Loan
52,Female,Mumbai,Low,Analyst,Frequent,Credit Card,Low,Medium,Rare,Urban,Investing,Travel,0.19952736629822,0.8915064995650821,Daily,Inactive,Credit Card
38,Female,Delhi,Medium,Engineer,Occasional,Credit Card,Medium,Medium,Rare,Rural,Luxury Vacation,Finance,0.21364925076663666,0.7657610241039212,Daily,Inactive,Credit Card
54,Female,Gujarat,Low,Student,Frequent,Loan,High,Low,Rare,Suburban,Luxury Vacation,Sports,0.23077022643928802,0.2322116618922574,Weekly,Inactive,Loan
22,Male,Mumbai,High,Software Engineer,Frequent,Loan,Medium,Medium,Frequent,Rural,Luxury Vacation,Tech,0.3006786957836114,0.9535987193653255,Weekly,Active,Loan
36,Male,Jaipur,Medium,Student,Rare,Loan,Low,Low,Rare,Suburban,Investing,Finance,0.1255860686267587,0.622187934693105,Monthly,Active,Loan
31,Male,Jaipur,High,Manager,Occasional,Credit Card,Low,Medium,Rare,Suburban,Investing,Tech,0.27783498381829497,0.1680494003175237,Daily,Active,Credit Card
43,Male,Gujarat,Medium,Software Engineer,Occasional,Loan,High,High,Frequent,Suburban,Saving,Tech,0.6884118272820565,0.5723221424462392,Daily,Active,Loan
21,Male,Mumbai,High,Student,Frequent,Loan,Medium,Medium,Occasional,Urban,Luxury Vacation,Finance,0.2364009998254578,0.4512768676639939,Weekly,Active,Loan
42,Female,Jaipur,High,Manager,Occasional,Loan,Low,High,Occasional,Suburban,Luxury Vacation,Sports,0.17183842765268742,0.8196976747735639,Monthly,Active,Loan
62,Male,Gujarat,Medium,Executive,Rare,Loan,Medium,Low,Rare,Suburban,Saving,Tech,0.06769566218446077,0.34416002961191194,Weekly,Active,Loan
59,Male,Jaipur,Low,Engineer,Rare,Loan,High,Low,Occasional,Urban,Investing,Finance,0.49997148619703835,0.8749783198369464,Monthly,Active,Loan
42,Male,Jaipur,Medium,Analyst,Occasional,Loan,Low,Low,Frequent,Urban,Luxury Vacation,Finance,0.8419827278722763,0.8119703864383112,Daily,Inactive,Loan
35,Male,Jaipur,Medium,Analyst,Occasional,Loan,Low,Low,Rare,Suburban,Saving,Tech,0.05901664426374176,0.6746034511599999,Monthly,Inactive,Loan
57,Female,Hyderabad,Medium,Analyst,Rare,Loan,Medium,Medium,Frequent,Urban,Luxury Vacation,Tech,0.5423260272381492,0.2586072223461734,Daily,Active,Loan
25,Female,Mumbai,Medium,Executive,Occasional,Loan,Low,Medium,Occasional,Suburban,Investing,Sports,0.6506189154224982,0.970329576279778,Daily,Inactive,Loan
56,Female,Gujarat,Medium,Engineer,Frequent,Loan,High,Medium,Occasional,Rural,Investing,Finance,0.5924616567788439,0.5486667803021537,Daily,Active,Loan
57,Female,Gujarat,High,Student,Occasional,Loan,High,High,Rare,Urban,Saving,Travel,0.8776232035658511,0.9075139783630292,Weekly,Active,Loan
31,Female,Mumbai,High,Student,Frequent,Loan,Low,Medium,Occasional,Rural,Saving,Travel,0.8663955802085633,0.21572989925019614,Weekly,Active,Loan
49,Male,Mumbai,Low,Engineer,Rare,Credit Card,High,High,Rare,Suburban,Luxury Vacation,Tech,0.057307592528459295,0.9833783020855587,Weekly,Inactive,Credit Card
55,Female,Mumbai,Low,Software Engineer,Occasional,Loan,Low,High,Rare,Urban,Investing,Tech,0.3609439692236869,0.8160592289447651,Monthly,Active,Loan
50,Female,Mumbai,Medium,Engineer,Rare,Loan,Low,Medium,Frequent,Urban,Investing,Sports,0.6708298304977527,0.9492268834271147,Weekly,Inactive,Loan
40,Female,Delhi,Low,Analyst,Occasional,Loan,Low,High,Occasional,Suburban,Saving,Travel,0.952444655492531,0.21236573227498734,Daily,Inactive,Loan
32,Male,Gujarat,Low,Student,Frequent,Loan,Low,Low,Occasional,Urban,Saving,Tech,0.8046847964530521,0.430658078582548,Weekly,Active,Loan
50,Male,Delhi,Medium,Engineer,Occasional,Loan,Medium,Medium,Rare,Urban,Luxury Vacation,Tech,0.17658931053381932,0.09763392183360764,Daily,Inactive,Loan
42,Female,Jaipur,High,Student,Rare,Credit Card,Low,Medium,Rare,Urban,Investing,Travel,0.27920883774729943,0.13696960655912105,Weekly,Inactive,Credit Card
34,Male,Jaipur,High,Engineer,Frequent,Loan,High,High,Rare,Rural,Luxury Vacation,Tech,0.7635938636237385,0.2839586635870015,Monthly,Active,Loan
50,Male,Gujarat,Low,Manager,Occasional,Credit Card,Medium,Medium,Rare,Suburban,Luxury Vacation,Travel,0.47147484727267563,0.9516256604732565,Monthly,Active,Credit Card
64,Female,Jaipur,High,Analyst,Rare,Loan,High,Medium,Frequent,Suburban,Saving,Travel,0.5473024420221541,0.6671916811199773,Daily,Active,Loan
19,Male,Mumbai,High,Engineer,Rare,Credit Card,Low,High,Occasional,Suburban,Investing,Sports,0.6089798201757071,0.3146323070668885,Weekly,Active,Credit Card
31,Male,Delhi,Low,Executive,Occasional,Credit Card,High,Medium,Frequent,Urban,Saving,Travel,0.10329151772573941,0.9545733188379749,Weekly,Active,Credit Card
57,Male,Mumbai,Medium,Engineer,Rare,Loan,Medium,Medium,Occasional,Urban,Luxury Vacation,Tech,0.8559620334332542,0.7397314066170984,Daily,Inactive,Loan
57,Female,Jaipur,Low,Manager,Frequent,Credit Card,High,Medium,Frequent,Urban,Luxury Vacation,Finance,0.8631344393767272,0.9069790132443114,Monthly,Inactive,Credit Card
56,Female,Delhi,Low,Executive,Occasional,Credit Card,Medium,High,Rare,Suburban,Investing,Finance,0.46823944412836727,0.9272207938390983,Weekly,Inactive,Credit Card
23,Female,Mumbai,Low,Executive,Frequent,Loan,Low,Medium,Frequent,Rural,Investing,Finance,0.6268452185006631,0.7507697499120816,Weekly,Inactive,Loan
23,Male,Gujarat,Medium,Engineer,Rare,Credit Card,Low,Medium,Frequent,Suburban,Investing,Sports,0.6599041200254901,0.24313342979158603,Weekly,Inactive,Credit Card
20,Female,Mumbai,Medium,Manager,Rare,Credit Card,High,Medium,Rare,Suburban,Investing,Tech,0.18972258472988413,0.996588955118974,Monthly,Active,Credit Card
24,Male,Jaipur,Medium,Executive,Rare,Credit Card,High,Low,Rare,Rural,Saving,Sports,0.11258482846627937,0.32509084006163647,Weekly,Inactive,Credit Card
25,Male,Delhi,Medium,Analyst,Frequent,Loan,Low,Medium,Occasional,Urban,Saving,Sports,0.02067294640375028,0.6717057495677186,Monthly,Active,Loan
59,Male,Gujarat,Low,Software Engineer,Rare,Loan,Low,High,Occasional,Urban,Saving,Sports,0.9128818267776012,0.844811694957801,Weekly,Inactive,Loan
32,Female,Delhi,High,Analyst,Occasional,Loan,High,Low,Frequent,Suburban,Saving,Tech,0.34571328894469133,0.17515099442465631,Monthly,Inactive,Loan
64,Female,Gujarat,Low,Student,Occasional,Loan,Low,High,Frequent,Rural,Luxury Vacation,Tech,0.08583093501100303,0.6090416799448086,Daily,Inactive,Loan
46,Female,Delhi,Medium,Student,Rare,Credit Card,Medium,Medium,Frequent,Suburban,Saving,Tech,0.4657999784979715,0.3751727769282579,Monthly,Active,Credit Card
50,Female,Jaipur,High,Manager,Occasional,Loan,Medium,Medium,Rare,Suburban,Saving,Finance,0.07562511334617517,0.24428906963916364,Daily,Inactive,Loan
47,Male,Gujarat,Low,Executive,Frequent,Credit Card,High,Medium,Occasional,Rural,Investing,Travel,0.08525075280695493,0.011771812756312006,Weekly,Active,Credit Card
56,Female,Hyderabad,High,Analyst,Frequent,Loan,High,Low,Frequent,Rural,Luxury Vacation,Tech,0.48888534570452513,0.8719740637979714,Weekly,Inactive,Loan
44,Male,Delhi,Medium,Analyst,Rare,Loan,Low,Medium,Occasional,Urban,Saving,Tech,0.5088366597166352,0.13588154722685541,Weekly,Inactive,Loan
53,Female,Delhi,High,Software Engineer,Occasional,Credit Card,Low,High,Occasional,Suburban,Luxury Vacation,Sports,0.5801430853279106,0.8781171606848543,Daily,Active,Credit Card
46,Female,Mumbai,High,Manager,Occasional,Credit Card,Medium,Low,Rare,Rural,Luxury Vacation,Tech,0.6563114800086017,0.6006905988084481,Weekly,Active,Credit Card
55,Female,Gujarat,Medium,Executive,Rare,Loan,High,High,Rare,Rural,Luxury Vacation,Travel,0.6682673701791192,0.6210555545150412,Monthly,Inactive,Loan
50,Male,Hyderabad,High,Manager,Frequent,Loan,High,High,Frequent,Rural,Luxury Vacation,Finance,0.43299668755151755,0.8286517942575451,Monthly,Inactive,Loan
54,Male,Jaipur,Low,Engineer,Rare,Loan,High,High,Frequent,Rural,Investing,Tech,0.6435330585373763,0.5094411466747806,Daily,Inactive,Loan
44,Male,Mumbai,High,Analyst,Occasional,Loan,High,High,Frequent,Suburban,Investing,Finance,0.3047397562145159,0.3572845681343422,Monthly,Inactive,Loan
50,Male,Hyderabad,Low,Manager,Occasional,Loan,Medium,High,Frequent,Suburban,Luxury Vacation,Tech,0.441308191155138,0.13880668399252027,Daily,Active,Loan
21,Male,Gujarat,High,Manager,Rare,Credit Card,Medium,Medium,Frequent,Suburban,Luxury Vacation,Finance,0.3933270485322804,0.5704153812081121,Daily,Inactive,Credit Card
39,Female,Hyderabad,High,Software Engineer,Frequent,Loan,High,High,Occasional,Rural,Luxury Vacation,Tech,0.3291100012186364,0.5531670542510789,Weekly,Active,Loan
19,Male,Delhi,Medium,Engineer,Frequent,Credit Card,Medium,High,Occasional,Urban,Investing,Sports,0.2385708256109662,0.29389648566728577,Daily,Active,Credit Card
27,Male,Delhi,Medium,Student,Rare,Loan,High,Medium,Rare,Rural,Investing,Finance,0.07845900054087318,0.6000569256534812,Monthly,Inactive,Loan
22,Male,Mumbai,Low,Analyst,Occasional,Loan,Medium,Low,Rare,Suburban,Luxury Vacation,Sports,0.5059104777856958,0.43936688596836293,Monthly,Active,Loan
27,Male,Gujarat,Medium,Software Engineer,Frequent,Credit Card,Low,Medium,Occasional,Suburban,Luxury Vacation,Sports,0.5372881862058948,0.8055301539134709,Weekly,Inactive,Credit Card
50,Female,Gujarat,Medium,Manager,Rare,Loan,Medium,Low,Rare,Suburban,Luxury Vacation,Tech,0.33615504410205677,0.5594862576265114,Daily,Inactive,Loan
55,Male,Hyderabad,Medium,Analyst,Occasional,Credit Card,High,High,Rare,Urban,Luxury Vacation,Sports,0.9758438630354458,0.9336785863468288,Weekly,Active,Credit Card
30,Female,Mumbai,Medium,Student,Frequent,Credit Card,Low,Medium,Frequent,Urban,Investing,Sports,0.5569612103064583,0.5179829683849783,Weekly,Active,Credit Card
48,Female,Gujarat,Medium,Manager,Frequent,Loan,High,Low,Rare,Suburban,Saving,Tech,0.8890105189152379,0.8874953031572362,Weekly,Inactive,Loan
64,Female,Delhi,Low,Engineer,Rare,Credit Card,Low,Low,Rare,Rural,Saving,Sports,0.5700853095216198,0.5205251380141022,Weekly,Inactive,Credit Card
53,Male,Hyderabad,Low,Analyst,Occasional,Loan,Low,Medium,Rare,Suburban,Investing,Finance,0.18991585297166114,0.5580348036403331,Weekly,Active,Loan
62,Female,Jaipur,Medium,Software Engineer,Frequent,Loan,Medium,Medium,Occasional,Suburban,Investing,Finance,0.9746225396019198,0.36680799545558673,Daily,Active,Loan
41,Male,Delhi,Medium,Engineer,Rare,Loan,Medium,Medium,Occasional,Urban,Saving,Travel,0.8853350104490477,0.4001691234605622,Monthly,Active,Loan
32,Male,Mumbai,Low,Student,Frequent,Loan,Low,Medium,Frequent,Urban,Saving,Travel,0.471273678437673,0.9331014872916122,Daily,Inactive,Loan
46,Male,Gujarat,High,Student,Occasional,Loan,Low,Medium,Rare,Urban,Saving,Travel,0.2430578918073144,0.2232824019805375,Daily,Inactive,Loan
25,Male,Delhi,Low,Analyst,Frequent,Loan,Low,High,Occasional,Urban,Luxury Vacation,Travel,0.22266961626485093,0.12145772167282498,Weekly,Active,Loan
22,Male,Jaipur,High,Student,Occasional,Loan,High,High,Frequent,Suburban,Saving,Sports,0.8060204271662562,0.8302109118039409,Monthly,Inactive,Loan
46,Female,Jaipur,Medium,Executive,Frequent,Credit Card,Medium,Medium,Rare,Rural,Saving,Finance,0.06911861145125942,0.5769107997448797,Daily,Inactive,Credit Card
64,Female,Mumbai,Medium,Software Engineer,Frequent,Loan,High,Medium,Frequent,Suburban,Luxury Vacation,Travel,0.6380603814135488,0.28464731446147273,Daily,Active,Loan
21,Male,Delhi,Low,Analyst,Rare,Credit Card,Medium,High,Frequent,Suburban,Luxury Vacation,Sports,0.6401349235418353,0.43240022028969294,Monthly,Active,Credit Card
29,Female,Hyderabad,Medium,Executive,Frequent,Loan,High,Low,Rare,Rural,Investing,Tech,0.18245454772580882,0.5249052267772668,Daily,Active,Loan
62,Male,Delhi,High,Student,Occasional,Loan,Medium,High,Occasional,Suburban,Luxury Vacation,Finance,0.704912368434663,0.5921402568364347,Monthly,Inactive,Loan
19,Female,Jaipur,High,Analyst,Rare,Credit Card,Low,Medium,Rare,Rural,Saving,Tech,0.705406289195481,0.8210510229384735,Daily,Inactive,Credit Card
44,Female,Mumbai,Low,Executive,Occasional,Credit Card,Low,Low,Rare,Urban,Luxury Vacation,Travel,0.3500308674413837,0.39435232745601545,Weekly,Active,Credit Card
48,Female,Mumbai,High,Student,Occasional,Credit Card,Medium,Medium,Rare,Urban,Investing,Travel,0.48337591271699165,0.6765031132264316,Monthly,Inactive,Credit Card
53,Female,Hyderabad,Low,Manager,Rare,Credit Card,Low,Low,Occasional,Urban,Saving,Travel,0.8327635511489938,0.8347669737641406,Daily,Inactive,Credit Card
53,Female,Mumbai,Low,Manager,Occasional,Loan,Low,Medium,Rare,Rural,Investing,Finance,0.5231532734672453,0.8437734559580291,Daily,Active,Loan
43,Male,Mumbai,High,Engineer,Frequent,Loan,High,High,Occasional,Suburban,Investing,Tech,0.618157100984976,0.2542452050364242,Monthly,Active,Loan
60,Male,Mumbai,High,Manager,Rare,Credit Card,Medium,Medium,Frequent,Urban,Investing,Tech,0.4127696504862779,0.3501730442501231,Monthly,Inactive,Credit Card
44,Female,Mumbai,High,Executive,Frequent,Loan,Low,High,Occasional,Urban,Luxury Vacation,Finance,0.14959908916490205,0.5949060342622143,Monthly,Inactive,Loan
22,Male,Mumbai,High,Software Engineer,Frequent,Credit Card,Medium,Low,Frequent,Suburban,Luxury Vacation,Travel,0.9980666316340909,0.8857723912469462,Monthly,Inactive,Credit Card
37,Female,Jaipur,High,Manager,Occasional,Credit Card,High,High,Frequent,Urban,Investing,Travel,0.5315365202826074,0.7904460866918956,Monthly,Active,Credit Card
28,Male,Delhi,High,Analyst,Occasional,Credit Card,Medium,Low,Rare,Urban,Investing,Sports,0.3364464614205108,0.5839629014162215,Monthly,Inactive,Credit Card
27,Female,Gujarat,High,Analyst,Frequent,Credit Card,High,Medium,Occasional,Rural,Investing,Finance,0.7137873259931339,0.9837336306238439,Weekly,Inactive,Credit Card
57,Female,Mumbai,Medium,Analyst,Rare,Credit Card,High,High,Frequent,Suburban,Investing,Tech,0.6208217666615021,0.4389872294234416,Weekly,Inactive,Credit Card
55,Female,Gujarat,Low,Manager,Frequent,Loan,High,Low,Frequent,Rural,Luxury Vacation,Sports,0.23290828029935595,0.8424505711862469,Monthly,Active,Loan
23,Male,Gujarat,Low,Manager,Frequent,Credit Card,Low,Low,Occasional,Urban,Luxury Vacation,Tech,0.8769254993975534,0.8184203799729463,Daily,Inactive,Credit Card
25,Male,Jaipur,High,Engineer,Occasional,Credit Card,High,Low,Occasional,Urban,Investing,Tech,0.07090293692123684,0.9080383116702819,Weekly,Inactive,Credit Card
40,Female,Mumbai,Low,Software Engineer,Occasional,Loan,Medium,Low,Frequent,Suburban,Luxury Vacation,Sports,0.6056982518359033,0.9876783550252123,Weekly,Inactive,Loan
64,Female,Gujarat,High,Software Engineer,Frequent,Credit Card,Medium,Medium,Frequent,Urban,Saving,Tech,0.4778884914783339,0.4956966975798289,Daily,Active,Credit Card
43,Male,Mumbai,Medium,Student,Frequent,Credit Card,Low,Medium,Occasional,Rural,Luxury Vacation,Sports,0.318198413785322,0.19562964870339272,Weekly,Active,Credit Card
63,Male,Hyderabad,Low,Engineer,Occasional,Loan,Low,Medium,Occasional,Rural,Investing,Sports,0.826380128260242,0.4608953568281512,Weekly,Inactive,Loan
60,Male,Hyderabad,Low,Executive,Frequent,Loan,High,Low,Frequent,Suburban,Luxury Vacation,Sports,0.6562770742892631,0.853884876985432,Monthly,Inactive,Loan
29,Male,Hyderabad,Medium,Analyst,Occasional,Loan,High,Medium,Rare,Suburban,Saving,Travel,0.7594994968775755,0.8361066342554314,Weekly,Active,Loan
43,Male,Gujarat,Medium,Manager,Frequent,Loan,High,Low,Occasional,Urban,Saving,Travel,0.4146587426445213,0.33596990758680967,Weekly,Inactive,Loan
30,Female,Hyderabad,Medium,Student,Rare,Loan,Low,Low,Frequent,Suburban,Luxury Vacation,Finance,0.9423983313065104,0.04730680695867373,Weekly,Inactive,Loan
57,Male,Jaipur,Low,Student,Rare,Credit Card,Low,Low,Frequent,Suburban,Saving,Finance,0.344723422719,0.5098420978262436,Monthly,Active,Credit Card
35,Female,Jaipur,Low,Manager,Frequent,Credit Card,Medium,High,Rare,Urban,Saving,Sports,0.5310449244556457,0.4741009290788121,Daily,Active,Credit Card
42,Female,Gujarat,Medium,Engineer,Occasional,Credit Card,High,Medium,Occasional,Urban,Luxury Vacation,Finance,0.9336501118115589,0.08576397777713163,Daily,Inactive,Credit Card
50,Male,Mumbai,Medium,Student,Frequent,Loan,High,Medium,Frequent,Rural,Luxury Vacation,Travel,0.0831889578856091,0.7948899557235948,Daily,Active,Loan
64,Male,Delhi,Medium,Software Engineer,Frequent,Loan,Medium,High,Rare,Rural,Luxury Vacation,Travel,0.10881043716695771,0.2835902739385511,Daily,Inactive,Loan
57,Female,Mumbai,Medium,Engineer,Occasional,Loan,Medium,High,Occasional,Suburban,Investing,Sports,0.9941877663234675,0.6457520921741139,Weekly,Active,Loan
60,Male,Mumbai,Medium,Manager,Frequent,Loan,Medium,High,Rare,Urban,Investing,Travel,0.9713911569556599,0.10148786265499965,Monthly,Active,Loan
29,Female,Mumbai,High,Engineer,Occasional,Loan,Medium,High,Frequent,Suburban,Saving,Sports,0.7717016058371362,0.8607031729096029,Monthly,Inactive,Loan
61,Male,Mumbai,Medium,Software Engineer,Frequent,Loan,High,Low,Rare,Rural,Saving,Finance,0.48418827607116477,0.7392745031551632,Weekly,Active,Loan
53,Male,Delhi,High,Analyst,Occasional,Credit Card,Low,Medium,Frequent,Suburban,Luxury Vacation,Travel,0.5060608486364432,0.3884227089786657,Daily,Active,Credit Card
21,Male,Hyderabad,Low,Manager,Frequent,Loan,High,Medium,Frequent,Rural,Saving,Sports,0.2572128735374356,0.6294889493232346,Monthly,Inactive,Loan
22,Female,Mumbai,Low,Software Engineer,Rare,Credit Card,Medium,Medium,Rare,Rural,Luxury Vacation,Sports,0.43273103613532493,0.18745389268557477,Weekly,Inactive,Credit Card
54,Male,Jaipur,High,Manager,Occasional,Credit Card,Low,Low,Rare,Suburban,Investing,Tech,0.4313493778663323,0.9854224909589451,Weekly,Inactive,Credit Card
25,Female,Gujarat,Medium,Software Engineer,Rare,Credit Card,High,Medium,Frequent,Rural,Luxury Vacation,Sports,0.03609001892673869,0.7961080420937187,Weekly,Inactive,Credit Card
59,Male,Gujarat,Low,Software Engineer,Occasional,Loan,Medium,High,Rare,Rural,Saving,Sports,0.45315820803366946,0.788940003069027,Weekly,Active,Loan
45,Female,Jaipur,Medium,Student,Occasional,Loan,Low,Medium,Occasional,Urban,Luxury Vacation,Travel,0.47979440851746713,0.15338021757787612,Monthly,Inactive,Loan
